prop_id,owner_id
12943,105733
12944,105733
12945,105733
12946,105733
12947,105733
12948,221219
12949,221219
12950,221219
12951,221219
12952,221219
12953,146199
12954,146199
12955,146199
12956,146199
12957,146199
12958,156131
12959,156131
12960,156131
12961,156131
12962,161454
12963,156131
12964,169106
12965,18846
12966,69715
12967,56484
12968,101698
12969,418229
12970,132806
12971,132806
12972,184188
12973,140690
12974,50250
12975,456311
12976,446151
12977,456311
12978,456311
12979,64114
12980,184190
12981,476026
12982,446150
12983,221219
12984,184190
12985,135268
12986,51631
12987,221219
12988,221219
12989,207179
12990,207179
12991,472764
12992,472774
12993,207179
12994,207179
12995,207179
12996,171071
12997,211601
12998,98681
12999,98681
13000,70347
13001,184188
13002,106552
13003,111513
13004,418936
13005,418936
13006,418936
13007,418936
13008,476026
13009,221219
13010,221219
13011,221219
13012,221219
13013,474355
13014,465193
13015,474355
13016,474355
13017,465193
13018,465193
13019,465193
13020,465193
13032,44481
13039,32447
13040,19132
13041,463403
13042,453397
13043,433424
13044,79105
13045,151452
13046,133553
13055,437366
13059,210996
13060,458585
13061,157711
13062,132203
13063,81458
13064,455112
13065,440581
13066,462088
13067,480996
13068,436852
13069,447228
13070,199670
13071,151096
13072,435263
13073,445959
13074,71773
13075,211082
13076,446591
13077,34207
13078,159063
13079,25121
13080,456812
13081,95117
13082,159393
13083,44480
13084,114304
13085,127229
13086,463578
13087,430996
13088,205568
13089,207515
13090,179509
13091,479580
13092,26239
13093,213975
13094,181071
13095,453304
13096,204536
13097,469394
13098,464887
13099,213768
13100,453146
13101,424558
13102,170884
13103,445279
13104,456986
13105,223184
13106,219244
13107,205088
13108,69640
13109,70611
13110,460080
13111,139862
13112,179460
13113,125514
13114,190098
13115,47013
13116,183278
13117,215381
13118,474601
13119,465128
13120,224861
13122,125202
13123,471773
13124,199100
13125,211811
13126,465553
13127,461311
13128,23026
13129,171023
13130,464901
13131,475123
13132,445414
13133,443619
13134,425932
13135,203909
13136,142005
13137,467471
13138,217865
13139,220249
13140,444105
13141,457415
13142,109448
13143,211942
13144,420977
13145,183014
13146,58430
13147,176084
13148,199001
13149,124360
13150,205082
13151,121530
13152,461374
13162,181963
13163,181963
13164,193630
13166,456169
13167,206990
13169,218294
13170,40552
13171,212620
13172,50982
13173,20166
13174,445370
13175,115510
13176,474452
13177,200953
13178,193395
13179,69132
13180,222686
13181,99321
13182,186989
13183,475239
13184,69567
13185,430474
13186,465478
13187,102746
13188,139270
13189,165502
13190,449218
13191,173198
13192,13875
13193,144259
13194,48029
13195,472981
13196,221187
13197,67240
13198,219477
13199,148098
13200,474682
13201,448734
13202,433485
13203,447390
13204,88988
13205,217966
13206,446748
13207,164847
13208,129916
13209,465772
13210,428794
13211,46704
13212,197392
13213,182676
13214,455992
13215,448705
13216,471655
13217,163574
13219,455987
13220,479424
13221,450162
13222,445257
13223,465913
13224,185880
13226,21559
13227,126105
13228,44087
13229,105403
13230,454076
13231,429053
13232,435422
13233,79058
13234,206812
13236,472811
13238,473297
13239,207429
13240,170369
13244,421342
13245,445005
13246,472811
13247,14583
13248,19287
13249,35296
13250,440204
13251,86784
13252,155372
13253,17332
13254,443601
13255,463863
13256,457374
13257,431985
13259,21559
13264,47044
13268,59927
13269,40005
13270,288994
13271,460170
13272,426002
13273,196678
13275,219145
13276,468706
13277,219585
13278,131630
13279,443103
13280,46991
13281,153322
13282,162717
13283,459736
13284,68948
13285,460521
13286,475180
13287,75884
13288,460252
13289,468451
13290,450328
13291,429911
13292,67475
13293,477557
13294,465511
13295,425031
13296,431001
13297,217279
13298,90938
13299,481764
13300,434291
13301,152507
13302,420729
13303,138043
13304,17709
13305,1
13306,1
13307,1
13308,1
13309,1
13312,99129
13314,84132
13315,216812
13316,469234
13317,467388
13318,62726
13319,194716
13320,191808
13321,124863
13322,443581
13323,459976
13324,459361
13325,449700
13326,475779
13327,58040
13328,172897
13329,432533
13330,450124
13331,153879
13332,420813
13333,11731
13334,433993
13335,64498
13336,173804
13337,215407
13338,60983
13339,64627
13340,210729
13341,122182
13342,444150
13343,131552
13344,439659
13345,467623
13346,464603
13347,133469
13348,49021
13349,419769
13350,105659
13351,219343
13352,138043
13353,17772
13354,17772
13355,190834
13356,438759
13357,477130
13358,129153
13359,146119
13360,89199
13361,114877
13362,443378
13363,81647
13364,288515
13365,427414
13366,29048
13367,159530
13368,429940
13369,54917
13370,480379
13371,146505
13372,135460
13373,467139
13374,198802
13375,50130
13376,471115
13377,476251
13378,111876
13379,188604
13380,153250
13381,474231
13382,44552
13383,209688
13384,101052
13385,450430
13386,451134
13387,431692
13388,70948
13389,436489
13390,431312
13391,438012
13392,202594
13393,81610
13394,475866
13395,132018
13396,74115
13397,61594
13398,142764
13399,474214
13400,460594
13401,135614
13403,54762
13404,470716
13405,155105
13406,156053
13407,457533
13408,463937
13409,199151
13410,188259
13411,288431
13412,165544
13413,202963
13414,460991
13415,470194
13416,211538
13417,92338
13418,185865
13419,454050
13420,424129
13421,146818
13422,463706
13423,457160
13424,57744
13425,418735
13426,39686
13427,451106
13428,442645
13429,182522
13430,437934
13431,430106
13432,207257
13433,191427
13434,160954
13435,177290
13436,19036
13439,450506
13440,481412
13441,439858
13442,185629
13443,465563
13444,85335
13445,42835
13446,479968
13447,21940
13448,477307
13449,160194
13450,469053
13451,460535
13452,438400
13453,433815
13454,476490
13455,464936
13456,441102
13457,214978
13458,446751
13459,436816
13460,161722
13461,479837
13462,447426
13463,137425
13464,429148
13465,217075
13466,420891
13467,107783
13468,57197
13469,455066
13470,474947
13471,434737
13472,439428
13473,443334
13474,124339
13475,473100
13476,460547
13477,214183
13478,466493
13479,124678
13480,178227
13481,188579
13482,117420
13483,438983
13484,27854
13485,444199
13486,87556
13487,474350
13488,429081
13490,100700
13491,479461
13492,64258
13493,443164
13494,455302
13495,207292
13496,437774
13497,421321
13498,454510
13499,443526
13500,437486
13501,472856
13502,442682
13503,116037
13505,135441
13506,476713
13507,31782
13508,23367
13509,445341
13510,208626
13511,477032
13512,449538
13513,464538
13514,217835
13515,223116
13516,198771
13519,430995
13520,467969
13521,425249
13522,175352
13523,462935
13524,206694
13525,480616
13526,151225
13527,428690
13528,470074
13529,210130
13530,468858
13531,207525
13532,472955
13533,147896
13534,123735
13535,476724
13536,439828
13537,453556
13538,442899
13539,140884
13540,222971
13541,474421
13542,145546
13543,464301
13544,433069
13545,479030
13546,433163
13547,167648
13548,220874
13549,93861
13550,468958
13551,471897
13552,211669
13553,456919
13554,120159
13555,36415
13556,215504
13557,186031
13558,442780
13559,201339
13560,120580
13561,159862
13562,475650
13563,38325
13564,430215
13565,130396
13566,461302
13567,149603
13568,155765
13569,436563
13570,185355
13571,221037
13572,475296
13573,448761
13574,463886
13575,133977
13576,450082
13577,223955
13578,186180
13579,421624
13580,202547
13581,418827
13582,431387
13583,454336
13584,463177
13585,200638
13586,442476
13587,212660
13588,146519
13589,115806
13590,427567
13591,434404
13592,82502
13593,476432
13594,450841
13596,454035
13598,168451
13599,464047
13600,459987
13601,480113
13602,475607
13603,466507
13604,467806
13605,224030
13606,144212
13607,425986
13608,460274
13609,463581
13610,87555
13611,469953
13612,457768
13613,52846
13614,200433
13615,477265
13616,107543
13617,49492
13618,472741
13619,466215
13620,448608
13621,53867
13622,136234
13623,21413
13624,454000
13625,465949
13626,144776
13627,466774
13628,200287
13629,423613
13630,460347
13631,19584
13632,438046
13633,455348
13634,481682
13635,205943
13636,456623
13637,143226
13638,446810
13639,465461
13640,221642
13641,87866
13642,472848
13643,445537
13644,141242
13645,432749
13646,139753
13647,177258
13648,136267
13649,174308
13650,108855
13651,428067
13652,439819
13653,176948
13654,422504
13655,40439
13656,478109
13657,460256
13658,27715
13659,477593
13660,428591
13661,182301
13662,156079
13663,101789
13664,459862
13665,474214
13666,102689
13667,423272
13668,441689
13669,10771
13670,419695
13671,187575
13672,222674
13673,448508
13674,130383
13675,479313
13676,164426
13677,213077
13678,471178
13679,448504
13680,428078
13681,220753
13682,456120
13683,447328
13684,111226
13685,450985
13686,473433
13687,454996
13688,439269
13689,194692
13690,156623
13691,78410
13692,198175
13693,457155
13694,81194
13695,462534
13696,465437
13697,457121
13698,463931
13699,463931
13700,432235
13702,166036
13703,463931
13704,44359
13705,130396
13706,465437
13707,465437
13708,465437
13709,457121
13710,464263
13711,150692
13713,96088
13714,152777
13715,152777
13716,435291
13717,138876
13718,445790
13719,445790
13720,170117
13721,119231
13722,467133
13723,13309
13724,215279
13725,197945
13726,213409
13727,39671
13728,39670
13729,188235
13730,167377
13731,186858
13732,171912
13733,465597
13734,418961
13735,85993
13736,224881
13737,422835
13738,460225
13739,472533
13740,188430
13741,207826
13742,422892
13743,474952
13744,164960
13745,222064
13746,418961
13747,218839
13748,150772
13751,476673
13752,24591
13753,455702
13754,31882
13755,31883
13756,31883
13757,149289
13759,31882
13763,20328
13764,149289
13765,25259
13766,449944
13767,424385
13768,204569
13769,461306
13770,161603
13771,56071
13772,161603
13773,56073
13774,206524
13775,471132
13776,47510
13777,453421
13778,184564
13779,219747
13781,443532
13782,462971
13783,434805
13785,222996
13786,222996
13787,223357
13788,75842
13789,146065
13791,215982
13794,25691
13796,463510
13797,469466
13798,214388
13799,137969
13800,464851
13806,37464
13807,432624
13808,439961
13809,452485
13810,204568
13811,22989
13812,468415
13813,465243
13814,13292
13815,13293
13816,445790
13817,223228
13818,465084
13819,439906
13820,449409
13821,481221
13822,455572
13823,455572
13824,176061
13825,176061
13826,156773
13828,437122
13830,209621
13831,196261
13832,141416
13833,21567
13834,128790
13835,127224
13836,150154
13837,136819
13838,164893
13839,448525
13840,129400
13841,153118
13842,442443
13843,478264
13844,475254
13845,30758
13846,189248
13847,430235
13850,27854
13851,27854
13852,27854
13853,455040
13855,135948
13856,135948
13861,135948
13862,429356
13863,209081
13864,170278
13865,203545
13866,471930
13867,448486
13868,459507
13871,459507
13872,72197
13873,73206
13874,471287
13875,191748
13876,421151
13877,448500
13878,462519
13879,27854
13880,102421
13885,453783
13886,443021
13887,444434
13888,211650
13889,459521
13890,442618
13891,139585
13892,439342
13893,433642
13894,222067
13895,456074
13896,420960
13897,461672
13898,452067
13899,20973
13900,441718
13901,124029
13902,136161
13903,447878
13904,421341
13905,443080
13906,467664
13907,445644
13908,45247
13909,31633
13910,467584
13911,480113
13912,456205
13916,61533
13917,135309
13918,466052
13919,470861
13921,466155
13922,458943
13924,441783
13925,441783
13926,441783
13927,52257
13930,27325
13931,61531
13932,61533
13933,427522
13934,288804
13935,471236
13936,216773
13937,52306
13938,468882
13939,112260
13940,215844
13943,157246
13945,462574
13946,161658
13947,61531
13948,27326
13949,189208
13950,189208
13951,448198
13952,445973
13953,448198
13954,448198
13955,448198
13956,448198
13957,450331
13958,216591
13959,445237
13960,186874
13961,202119
13962,446807
13963,446807
13964,160756
13965,189208
13966,90214
13968,112183
13969,190843
13971,462385
13972,162849
13973,432907
13974,446807
13975,439551
13976,167441
13977,446807
13978,446807
13979,448198
13980,446807
13981,446807
13982,446807
13983,418970
13984,440337
13985,14328
13986,14328
13987,432907
13988,189208
13989,446807
13992,446807
13993,443381
13994,449378
13995,434110
13996,209081
13997,429356
13998,135948
14002,220199
14003,220199
14004,193270
14005,142212
14006,425003
14007,194169
14008,439291
14009,140495
14010,432818
14011,46603
14012,174391
14013,472271
14014,180838
14015,144648
14016,462763
14017,470073
14018,133126
14019,133126
14020,133126
14021,133126
14022,470417
14023,432797
14024,149801
14025,436818
14026,212313
14027,448930
14028,458385
14029,457674
14030,451344
14031,470417
14032,470417
14033,171678
14034,420823
14035,460205
14036,444279
14037,288640
14038,118648
14039,474214
14040,175365
14041,64040
14042,438836
14043,189004
14044,158571
14045,439916
14046,200907
14047,51277
14048,435631
14049,445387
14050,204034
14051,471070
14052,470912
14053,75101
14054,478786
14055,205468
14056,52917
14057,194276
14058,211223
14059,109677
14060,446808
14061,166250
14062,442095
14063,193941
14064,434284
14065,450626
14066,425050
14067,35797
14068,474214
14069,203932
14070,457900
14071,474214
14072,481122
14073,22112
14074,127477
14075,133260
14076,474214
14077,188143
14078,453243
14079,162402
14080,35796
14081,452687
14082,474214
14083,443476
14084,443476
14085,477664
14086,474214
14087,207333
14088,110046
14089,113608
14090,464043
14091,456333
14092,453589
14093,215759
14094,36401
14095,92580
14096,182243
14097,48556
14098,138685
14099,203406
14100,472619
14101,202797
14102,89808
14103,216881
14104,221668
14105,34415
14106,429814
14107,468656
14108,119736
14109,163768
14110,436058
14111,135516
14112,439822
14113,450601
14114,432498
14115,127906
14116,460512
14117,158184
14118,137984
14119,213251
14120,452614
14121,418874
14122,114237
14123,431059
14124,47804
14125,454654
14126,472711
14127,191700
14128,193793
14129,447900
14130,171930
14131,124183
14132,44904
14133,174077
14134,460511
14135,441285
14136,437300
14137,122802
14138,55836
14139,462404
14140,436637
14141,46550
14142,140423
14143,473614
14144,462766
14145,47160
14146,418048
14147,419239
14148,63390
14149,144959
14150,457674
14151,154882
14152,217108
14153,474214
14154,446458
14155,45831
14156,103958
14157,434517
14158,444977
14159,474236
14160,465708
14161,166614
14162,458887
14163,203630
14164,422973
14165,477725
14166,470533
14167,201503
14168,223519
14169,223519
14170,223519
14171,223519
14172,223519
14173,223519
14174,223519
14175,223519
14176,481034
14177,112386
14178,144945
14179,471149
14180,75880
14181,461783
14184,481578
14185,481578
14186,481578
14187,184002
14188,211249
14189,148207
14190,27685
14191,468822
14192,468508
14193,11552
14194,455887
14195,470004
14196,74456
14197,137604
14198,473278
14199,473274
14200,439958
14201,457151
14202,441716
14203,423707
14204,186401
14205,180318
14206,105598
14207,172605
14208,132998
14209,464574
14210,463556
14211,457801
14212,441077
14213,457543
14214,172344
14215,436570
14216,69405
14217,470943
14218,179268
14219,205119
14220,467737
14221,468018
14222,190277
14223,477897
14224,193994
14225,459272
14226,443857
14227,429548
14228,466360
14229,67261
14230,460189
14231,467224
14232,445524
14233,46518
14234,446581
14235,137570
14236,433696
14237,475972
14238,52145
14239,426344
14240,109206
14241,196551
14242,214516
14243,192718
14244,424692
14245,461402
14246,469956
14247,468973
14248,422483
